Region,Date,Year,Month,Day,Water/Snow/Clouds,Bare Soil,Sparse Veg,Moderate Veg,Dense Veg,Very Dense Veg,Season
QLD Moonie,2010-04-15,2010,4,15,0.0,0.0,0.0604026845637583,0.5883668903803132,0.3512304250559284,0.0,Harvesting
NSW Murray Above,2010-04-15,2010,4,15,0.0,0.0,0.0,0.0,0.2432432432432432,0.7567567567567568,Harvesting
NSW Lower Darling,2010-04-15,2010,4,15,0.0041976105908944,0.0019373587342589,0.6509525347110107,0.340975137229577,0.0019373587342589,0.0,Harvesting
QLD Border Rivers,2010-04-15,2010,4,15,0.0,0.0,0.0911392405063291,0.4860759493670886,0.4177215189873418,0.0050632911392405,Harvesting
NSW Border Rivers,2010-04-15,2010,4,15,0.0,0.0,0.1511976047904191,0.4895209580838323,0.3248502994011976,0.0344311377245509,Harvesting
NSW Gwydir,2010-04-15,2010,4,15,0.0,0.0,0.2872093023255814,0.6127906976744186,0.1,0.0,Harvesting
NSW Namoi,2010-04-15,2010,4,15,0.0,0.0,0.0782122905027933,0.5572625698324022,0.3554469273743016,0.0090782122905027,Harvesting
NSW Macquarie-Castlereagh,2010-04-15,2010,4,15,0.0,0.0,0.0366703337000366,0.5192519251925193,0.4125412541254125,0.0315364869820315,Harvesting
NSW Lachlan,2010-04-15,2010,4,15,0.0,0.0,0.2126032425818293,0.5799938819210768,0.1966962373814622,0.0107066381156316,Harvesting
NSW Murrumbidgee,2010-04-15,2010,4,15,0.0,0.0,0.3311258278145695,0.3841059602649007,0.224262492474413,0.0605057194461167,Harvesting
NSW Barwon Darling,2010-05-15,2010,5,15,0.0015037593984962,0.002172096908939,0.3328320802005012,0.6277360066833751,0.0352548036758563,0.000501253132832,Harvesting
NSW Murray Above,2010-05-15,2010,5,15,0.0,0.0,0.0,0.0,0.1418918918918918,0.8581081081081081,Harvesting
NSW Lachlan,2010-05-15,2010,5,15,0.0,0.0,0.2116855307433466,0.5879473845212603,0.193943101866014,0.006423982869379,Harvesting
NSW Murrumbidgee,2010-05-15,2010,5,15,0.0,0.0,0.3410596026490066,0.3832028898254064,0.2128236002408187,0.0629139072847682,Harvesting
QLD Condamine-Balonne,2010-10-15,2010,10,15,0.0002340823970037,0.0007022471910112,0.0117041198501872,0.5617977528089888,0.4178370786516854,0.0077247191011235,Planting
NSW Barwon Darling,2010-10-15,2010,10,15,0.0010025062656641,0.0016708437761069,0.285547201336675,0.6140350877192983,0.0954051796157059,0.0023391812865497,Planting
QLD Moonie,2010-10-15,2010,10,15,0.0,0.0,0.0022371364653243,0.4429530201342282,0.5525727069351231,0.0022371364653243,Planting
NSW Murray Above,2010-10-15,2010,10,15,0.0,0.0,0.0,0.0,0.3108108108108108,0.6891891891891891,Planting
NSW Lower Darling,2010-10-15,2010,10,15,0.0058120762027768,0.0022602518566354,0.6515983209557636,0.3390377784953181,0.0012915724895059,0.0,Planting
QLD Border Rivers,2010-10-15,2010,10,15,0.0,0.0,0.0291139240506329,0.2620253164556962,0.7088607594936709,0.0,Planting
NSW Border Rivers,2010-10-15,2010,10,15,0.0,0.0,0.0239520958083832,0.1152694610778443,0.7514970059880239,0.1092814371257485,Planting
NSW Gwydir,2010-10-15,2010,10,15,0.0,0.0,0.005813953488372,0.2104651162790697,0.5627906976744186,0.2209302325581395,Planting
NSW Namoi,2010-10-15,2010,10,15,0.0,0.0006983240223463,0.0,0.1208100558659217,0.7318435754189944,0.1466480446927374,Planting
NSW Macquarie-Castlereagh,2010-10-15,2010,10,15,0.0,0.0,0.0003667033370003,0.1734506784011734,0.6754675467546755,0.1507150715071507,Planting
NSW Lachlan,2010-10-15,2010,10,15,0.0,0.0,0.012847965738758,0.3251758947690425,0.407769960232487,0.2542061792597124,Planting
NSW Murrumbidgee,2010-10-15,2010,10,15,0.0,0.0,0.0,0.1005418422636965,0.5553883202889826,0.3440698374473209,Planting
QLD Condamine-Balonne,2010-11-15,2010,11,15,0.0,0.0007022471910112,0.0346441947565543,0.7078651685393258,0.2478932584269663,0.0088951310861423,Growing
NSW Barwon Darling,2010-11-15,2010,11,15,0.0010025062656641,0.0016708437761069,0.3124477861319966,0.6738512949039265,0.010860484544695,0.0001670843776106,Planting
QLD Moonie,2010-11-15,2010,11,15,0.0,0.0,0.0313199105145413,0.6510067114093959,0.3176733780760626,0.0,Growing
NSW Murray Above,2010-11-15,2010,11,15,0.0,0.0,0.0,0.0,0.5540540540540541,0.4459459459459459,Planting
NSW Lower Darling,2010-11-15,2010,11,15,0.0061349693251533,0.0016144656118824,0.6645140458508234,0.3277365192121408,0.0,0.0,Growing
QLD Border Rivers,2010-11-15,2010,11,15,0.0,0.0,0.0455696202531645,0.4569620253164557,0.4962025316455696,0.0012658227848101,Growing
NSW Border Rivers,2010-11-15,2010,11,15,0.0,0.0,0.0389221556886227,0.2694610778443114,0.562874251497006,0.1287425149700598,Growing
NSW Gwydir,2010-11-15,2010,11,15,0.0,0.0,0.1104651162790697,0.4034883720930232,0.3244186046511628,0.1616279069767441,Growing
NSW Namoi,2010-11-15,2010,11,15,0.0006983240223463,0.0,0.0314245810055865,0.3400837988826816,0.5167597765363129,0.1110335195530726,Growing
NSW Macquarie-Castlereagh,2010-11-15,2010,11,15,0.0,0.0,0.0172350568390172,0.5379537953795379,0.3861386138613861,0.0586725339200586,Growing
NSW Lachlan,2010-11-15,2010,11,15,0.0,0.0006118078923218,0.0468033037626185,0.6937901498929336,0.2025084123585194,0.0562863260936066,Planting
NSW Murrumbidgee,2010-11-15,2010,11,15,0.0,0.0,0.012040939193257,0.6228175797712222,0.3118603251053582,0.0532811559301625,Planting
QLD Condamine-Balonne,2010-12-15,2010,12,15,0.0004681647940074,0.0,0.0093632958801498,0.4211142322097378,0.5557116104868914,0.0133426966292134,Growing
NSW Barwon Darling,2010-12-15,2010,12,15,0.0010025062656641,0.0011695906432748,0.2387635756056808,0.7214703425229742,0.0374269005847953,0.0001670843776106,Growing
QLD Moonie,2010-12-15,2010,12,15,0.0,0.0,0.0156599552572706,0.4720357941834452,0.5123042505592841,0.0,Growing
NSW Murray Above,2010-12-15,2010,12,15,0.0,0.0,0.0,0.0,0.7635135135135135,0.2364864864864864,Growing
NSW Lower Darling,2010-12-15,2010,12,15,0.0058120762027768,0.0016144656118824,0.4730384242815628,0.5195350339037779,0.0,0.0,Growing
QLD Border Rivers,2010-12-15,2010,12,15,0.0,0.0,0.0075949367088607,0.3316455696202531,0.6506329113924051,0.010126582278481,Growing
NSW Border Rivers,2010-12-15,2010,12,15,0.0,0.0,0.0134730538922155,0.2619760479041916,0.6167664670658682,0.1077844311377245,Growing
NSW Gwydir,2010-12-15,2010,12,15,0.0,0.0,0.0674418604651162,0.4011627906976744,0.463953488372093,0.0674418604651162,Growing
NSW Namoi,2010-12-15,2010,12,15,0.0013966480446927,0.0,0.0488826815642458,0.2891061452513966,0.6222067039106145,0.0384078212290502,Growing
NSW Macquarie-Castlereagh,2010-12-15,2010,12,15,0.0,0.0,0.0066006600660066,0.4774477447744774,0.4998166483314998,0.0161349468280161,Growing
NSW Lachlan,2010-12-15,2010,12,15,0.0,0.0006118078923218,0.0403793208932395,0.7745487916794127,0.178036096665647,0.006423982869379,Growing
NSW Murrumbidgee,2010-12-15,2010,12,15,0.0,0.0,0.1029500301023479,0.6866345574954846,0.1899458157736303,0.020469596628537,Growing
QLD Condamine-Balonne,2011-01-15,2011,1,15,0.0016385767790262,0.0051498127340823,0.047752808988764,0.4847846441947565,0.4459269662921348,0.0147471910112359,Flowering
NSW Barwon Darling,2011-01-15,2011,1,15,0.0013366750208855,0.0031746031746031,0.3126148705096073,0.6678362573099416,0.0148705096073517,0.0001670843776106,Flowering
QLD Moonie,2011-01-15,2011,1,15,0.0,0.0,0.046979865771812,0.4586129753914988,0.494407158836689,0.0,Flowering
NSW Murray Above,2011-01-15,2011,1,15,0.0,0.0,0.0,0.0,0.7364864864864865,0.2635135135135135,Flowering
NSW Lower Darling,2011-01-15,2011,1,15,0.0067807555699063,0.0016144656118824,0.4572166612851146,0.53406522441072,0.0003228931223764,0.0,Flowering
QLD Border Rivers,2011-01-15,2011,1,15,0.0,0.0,0.010126582278481,0.3025316455696202,0.6772151898734177,0.010126582278481,Flowering
NSW Border Rivers,2011-01-15,2011,1,15,0.0,0.0,0.0104790419161676,0.2574850299401197,0.6766467065868264,0.0553892215568862,Flowering
NSW Gwydir,2011-01-15,2011,1,15,0.0,0.0,0.1290697674418604,0.3755813953488372,0.4732558139534883,0.0220930232558139,Flowering
NSW Namoi,2011-01-15,2011,1,15,0.0006983240223463,0.0006983240223463,0.0321229050279329,0.3673184357541899,0.5796089385474861,0.0195530726256983,Flowering
NSW Macquarie-Castlereagh,2011-01-15,2011,1,15,0.0,0.0,0.0157682434910157,0.5353868720205354,0.4426109277594426,0.0062339567290062,Flowering
NSW Lachlan,2011-01-15,2011,1,15,0.0,0.0006118078923218,0.0587335576628938,0.7234628326705415,0.2156622820434383,0.0015295197308045,Flowering
NSW Murrumbidgee,2011-01-15,2011,1,15,0.0,0.0,0.0559903672486453,0.7272727272727273,0.1914509331727874,0.0252859723058398,Flowering
QLD Condamine-Balonne,2011-02-15,2011,2,15,0.0002340823970037,0.0004681647940074,0.0678838951310861,0.6460674157303371,0.2684925093632959,0.0168539325842696,Maturation
NSW Barwon Darling,2011-02-15,2011,2,15,0.0020050125313283,0.0018379281537176,0.2451127819548872,0.7380116959064328,0.012531328320802,0.000501253132832,Maturation
QLD Moonie,2011-02-15,2011,2,15,0.0,0.0,0.1029082774049217,0.6711409395973155,0.2259507829977628,0.0,Maturation
NSW Murray Above,2011-02-15,2011,2,15,0.0,0.0,0.0,0.0,0.6621621621621622,0.3378378378378378,Maturation
NSW Lower Darling,2011-02-15,2011,2,15,0.0067807555699063,0.0009686793671294,0.1659670649015176,0.8207943170810462,0.0054891830804003,0.0,Maturation
QLD Border Rivers,2011-02-15,2011,2,15,0.0,0.0,0.0544303797468354,0.489873417721519,0.4468354430379747,0.0088607594936708,Maturation
NSW Border Rivers,2011-02-15,2011,2,15,0.0,0.0,0.059880239520958,0.3053892215568862,0.5913173652694611,0.0434131736526946,Maturation
NSW Gwydir,2011-02-15,2011,2,15,0.0,0.0,0.2395348837209302,0.4,0.3511627906976744,0.0093023255813953,Maturation
NSW Namoi,2011-02-15,2011,2,15,0.0006983240223463,0.0,0.0719273743016759,0.5356145251396648,0.3889664804469274,0.0027932960893854,Maturation
NSW Macquarie-Castlereagh,2011-02-15,2011,2,15,0.0,0.0,0.0843417675100843,0.6259625962596259,0.2838283828382838,0.0058672533920058,Maturation
NSW Lachlan,2011-02-15,2011,2,15,0.0,0.0,0.0388498011624349,0.6947078617314163,0.2643010094830223,0.0021413276231263,Maturation
NSW Murrumbidgee,2011-02-15,2011,2,15,0.0,0.0,0.0102347983142685,0.5734497290788682,0.3714629741119807,0.0448524984948826,Maturation
QLD Condamine-Balonne,2011-03-15,2011,3,15,0.0,0.0002340823970037,0.0641385767790262,0.5938670411985019,0.325374531835206,0.0163857677902621,Maturation
NSW Barwon Darling,2011-03-15,2011,3,15,0.0020050125313283,0.0015037593984962,0.2210526315789473,0.7532163742690059,0.0215538847117794,0.0006683375104427,Maturation
QLD Moonie,2011-03-15,2011,3,15,0.0,0.0,0.1588366890380313,0.6040268456375839,0.2371364653243848,0.0,Maturation
NSW Murray Above,2011-03-15,2011,3,15,0.0,0.0,0.0,0.0,0.081081081081081,0.918918918918919,Maturation
NSW Lower Darling,2011-03-15,2011,3,15,0.0071036486922828,0.0006457862447529,0.0774943493703584,0.8779463997416855,0.0368098159509202,0.0,Maturation
QLD Border Rivers,2011-03-15,2011,3,15,0.0,0.0,0.0848101265822784,0.4911392405063291,0.4139240506329114,0.010126582278481,Maturation
NSW Border Rivers,2011-03-15,2011,3,15,0.0,0.0,0.092814371257485,0.2679640718562874,0.5778443113772455,0.061377245508982,Maturation
NSW Gwydir,2011-03-15,2011,3,15,0.0,0.0,0.2627906976744186,0.3651162790697674,0.3325581395348837,0.0395348837209302,Maturation
NSW Namoi,2011-03-15,2011,3,15,0.0006983240223463,0.0,0.0970670391061452,0.4699720670391061,0.4189944134078212,0.013268156424581,Maturation
NSW Macquarie-Castlereagh,2011-03-15,2011,3,15,0.0,0.0,0.114044737807114,0.5958929226255959,0.2801613494682801,0.0099009900990099,Maturation
NSW Lachlan,2011-03-15,2011,3,15,0.0,0.0,0.0376261853777913,0.673294585500153,0.2863260936066075,0.0027531355154481,Maturation
NSW Murrumbidgee,2011-03-15,2011,3,15,0.0,0.0,0.0075255869957856,0.3853100541842263,0.50632149307646,0.1008428657435279,Maturation
QLD Condamine-Balonne,2011-04-15,2011,4,15,0.0,0.0002340823970037,0.0662453183520599,0.4824438202247191,0.43562734082397,0.0154494382022471,Harvesting
NSW Barwon Darling,2011-04-15,2011,4,15,0.0020050125313283,0.0010025062656641,0.2546365914786967,0.70843776106934,0.0335839598997493,0.0003341687552213,Harvesting
QLD Moonie,2011-04-15,2011,4,15,0.0,0.0,0.145413870246085,0.5973154362416108,0.2572706935123042,0.0,Harvesting
NSW Murray Above,2011-04-15,2011,4,15,0.0,0.0,0.0,0.0,0.1013513513513513,0.8986486486486487,Harvesting
NSW Lower Darling,2011-04-15,2011,4,15,0.0074265418146593,0.0012915724895059,0.0623183726186632,0.8237003551824346,0.1052631578947368,0.0,Harvesting
QLD Border Rivers,2011-04-15,2011,4,15,0.0,0.0,0.0848101265822784,0.3848101265822785,0.5139240506329114,0.0164556962025316,Harvesting
NSW Border Rivers,2011-04-15,2011,4,15,0.0,0.0,0.0688622754491018,0.2455089820359281,0.6332335329341318,0.0523952095808383,Harvesting
NSW Gwydir,2011-04-15,2011,4,15,0.0,0.0,0.2372093023255814,0.3465116279069767,0.3953488372093023,0.0209302325581395,Harvesting
NSW Namoi,2011-04-15,2011,4,15,0.0006983240223463,0.0,0.1229050279329608,0.4406424581005586,0.4106145251396648,0.0251396648044692,Harvesting
NSW Macquarie-Castlereagh,2011-04-15,2011,4,15,0.0,0.0,0.1342134213421342,0.5793912724605794,0.2596259625962596,0.0267693436010267,Harvesting
NSW Lachlan,2011-04-15,2011,4,15,0.0,0.0,0.015907005200367,0.6105842765371673,0.359131232792903,0.0143774854695625,Harvesting
NSW Murrumbidgee,2011-04-15,2011,4,15,0.0,0.0,0.0060204695966285,0.5448524984948826,0.3506923540036122,0.0984346779048765,Harvesting
NSW Barwon Darling,2011-05-15,2011,5,15,0.0020050125313283,0.0011695906432748,0.3025898078529657,0.6521303258145363,0.041938178780284,0.0001670843776106,Harvesting
NSW Murray Above,2011-05-15,2011,5,15,0.0,0.0,0.0,0.0,0.2567567567567567,0.7432432432432432,Harvesting
NSW Lachlan,2011-05-15,2011,5,15,0.0,0.0006118078923218,0.0088712144386662,0.702355460385439,0.281431630468033,0.0067298868155399,Harvesting
NSW Murrumbidgee,2011-05-15,2011,5,15,0.0,0.0,0.007826610475617,0.6760987357013847,0.2414208308248043,0.0746538229981938,Harvesting
QLD Condamine-Balonne,2011-10-15,2011,10,15,0.0002340823970037,0.0007022471910112,0.1650280898876404,0.7668539325842697,0.0641385767790262,0.0030430711610486,Planting
NSW Barwon Darling,2011-10-15,2011,10,15,0.0018379281537176,0.0023391812865497,0.5635756056808688,0.4182121971595656,0.0137009189640768,0.0003341687552213,Planting
QLD Moonie,2011-10-15,2011,10,15,0.0,0.0,0.1252796420581655,0.854586129753915,0.0201342281879194,0.0,Planting
NSW Murray Above,2011-10-15,2011,10,15,0.0,0.0,0.0,0.0,0.1756756756756756,0.8243243243243243,Planting
NSW Lower Darling,2011-10-15,2011,10,15,0.0077494349370358,0.0051662899580238,0.6264126574103972,0.3606716176945431,0.0,0.0,Planting
QLD Border Rivers,2011-10-15,2011,10,15,0.0,0.0,0.1012658227848101,0.7177215189873418,0.1810126582278481,0.0,Planting
NSW Border Rivers,2011-10-15,2011,10,15,0.0,0.0,0.0508982035928143,0.5,0.4131736526946107,0.0359281437125748,Planting
NSW Gwydir,2011-10-15,2011,10,15,0.0,0.0,0.091860465116279,0.4581395348837209,0.4244186046511627,0.0255813953488372,Planting
NSW Namoi,2011-10-15,2011,10,15,0.0013966480446927,0.0,0.0167597765363128,0.3847765363128491,0.571927374301676,0.0251396648044692,Planting
NSW Macquarie-Castlereagh,2011-10-15,2011,10,15,0.0,0.0,0.0407040704070407,0.528052805280528,0.4206087275394206,0.0106343967730106,Planting
NSW Lachlan,2011-10-15,2011,10,15,0.0006118078923218,0.0,0.155093300703579,0.4710920770877944,0.3508718262465586,0.0223309880697461,Planting
NSW Murrumbidgee,2011-10-15,2011,10,15,0.0,0.0,0.0186634557495484,0.4644792293798916,0.3838049367850692,0.1330523780854906,Planting
QLD Condamine-Balonne,2011-11-15,2011,11,15,0.0004681647940074,0.0004681647940074,0.2525749063670412,0.6940543071161048,0.0489232209737827,0.0035112359550561,Growing
NSW Barwon Darling,2011-11-15,2011,11,15,0.0015037593984962,0.002172096908939,0.6917293233082706,0.3007518796992481,0.0036758563074352,0.0001670843776106,Planting
QLD Moonie,2011-11-15,2011,11,15,0.0,0.0,0.3668903803131991,0.6286353467561522,0.0044742729306487,0.0,Growing
NSW Murray Above,2011-11-15,2011,11,15,0.0,0.0,0.0,0.0,0.3581081081081081,0.6418918918918919,Planting
NSW Lower Darling,2011-11-15,2011,11,15,0.0080723280594123,0.0054891830804003,0.7752663868259606,0.2111721020342266,0.0,0.0,Growing
QLD Border Rivers,2011-11-15,2011,11,15,0.0,0.0,0.2240506329113924,0.6253164556962025,0.1493670886075949,0.0012658227848101,Growing
NSW Border Rivers,2011-11-15,2011,11,15,0.0,0.0,0.1631736526946108,0.4251497005988024,0.3577844311377245,0.0538922155688622,Growing
NSW Gwydir,2011-11-15,2011,11,15,0.0,0.0,0.3581395348837209,0.2732558139534883,0.313953488372093,0.0546511627906976,Growing
NSW Namoi,2011-11-15,2011,11,15,0.0006983240223463,0.0006983240223463,0.1368715083798882,0.4874301675977653,0.3421787709497206,0.0321229050279329,Growing
NSW Macquarie-Castlereagh,2011-11-15,2011,11,15,0.0,0.0,0.1408140814081408,0.6109277594426109,0.235056839017235,0.0132013201320132,Growing
NSW Lachlan,2011-11-15,2011,11,15,0.0006118078923218,0.0,0.4221474457020495,0.4579382074028755,0.1061486693178342,0.0131538696849189,Planting
NSW Murrumbidgee,2011-11-15,2011,11,15,0.0,0.0,0.3684527393136664,0.4042745334136062,0.1842263696568332,0.043046357615894,Planting
QLD Condamine-Balonne,2011-12-15,2011,12,15,0.0002340823970037,0.0,0.0475187265917603,0.5557116104868914,0.3911516853932584,0.0053838951310861,Growing
NSW Barwon Darling,2011-12-15,2011,12,15,0.0006683375104427,0.0018379281537176,0.4830409356725146,0.4945697577276524,0.0197159565580618,0.0001670843776106,Growing
QLD Moonie,2011-12-15,2011,12,15,0.0,0.0,0.0201342281879194,0.4765100671140939,0.5033557046979866,0.0,Growing
NSW Murray Above,2011-12-15,2011,12,15,0.0,0.0,0.0,0.0,0.7297297297297297,0.2702702702702703,Growing
NSW Lower Darling,2011-12-15,2011,12,15,0.0080723280594123,0.0048433968356474,0.8443655150145302,0.14271876009041,0.0,0.0,Growing
QLD Border Rivers,2011-12-15,2011,12,15,0.0,0.0012658227848101,0.0278481012658227,0.5316455696202531,0.4379746835443038,0.0012658227848101,Growing
NSW Border Rivers,2011-12-15,2011,12,15,0.0,0.0,0.0344311377245509,0.3383233532934132,0.5898203592814372,0.0374251497005988,Growing
NSW Gwydir,2011-12-15,2011,12,15,0.0,0.0,0.1802325581395348,0.3581395348837209,0.4267441860465116,0.0348837209302325,Growing
NSW Namoi,2011-12-15,2011,12,15,0.0006983240223463,0.0,0.0502793296089385,0.3310055865921787,0.5977653631284916,0.0202513966480446,Growing
NSW Macquarie-Castlereagh,2011-12-15,2011,12,15,0.0,0.0,0.0212687935460212,0.5716905023835717,0.3982398239823982,0.0088008800880088,Growing
NSW Lachlan,2011-12-15,2011,12,15,0.0,0.0006118078923218,0.3233404710920771,0.5117773019271948,0.1621290914652799,0.0021413276231263,Growing
NSW Murrumbidgee,2011-12-15,2011,12,15,0.0,0.0009030704394942,0.4226369656833233,0.3741721854304636,0.1757977122215532,0.0264900662251655,Growing
QLD Condamine-Balonne,2012-01-15,2012,1,15,0.0002340823970037,0.0002340823970037,0.1069756554307116,0.6919475655430711,0.1949906367041198,0.0056179775280898,Flowering
NSW Barwon Darling,2012-01-15,2012,1,15,0.0006683375104427,0.0013366750208855,0.5769423558897243,0.4148705096073517,0.0061821219715956,0.0,Flowering
QLD Moonie,2012-01-15,2012,1,15,0.0,0.0,0.0492170022371364,0.7897091722595079,0.1610738255033557,0.0,Flowering
NSW Murray Above,2012-01-15,2012,1,15,0.0,0.0,0.0,0.1351351351351351,0.5743243243243243,0.2905405405405405,Flowering
NSW Lower Darling,2012-01-15,2012,1,15,0.0077494349370358,0.0035518243461414,0.831126896997094,0.1572489505973522,0.0003228931223764,0.0,Flowering
QLD Border Rivers,2012-01-15,2012,1,15,0.0,0.0,0.0265822784810126,0.7430379746835443,0.2291139240506329,0.0012658227848101,Flowering
NSW Border Rivers,2012-01-15,2012,1,15,0.0,0.0,0.0224550898203592,0.4760479041916167,0.4775449101796407,0.0239520958083832,Flowering
NSW Gwydir,2012-01-15,2012,1,15,0.0,0.0,0.0883720930232558,0.4127906976744186,0.4802325581395348,0.0186046511627906,Flowering
NSW Namoi,2012-01-15,2012,1,15,0.0,0.0,0.0425977653631284,0.3840782122905028,0.5614525139664804,0.0118715083798882,Flowering
NSW Macquarie-Castlereagh,2012-01-15,2012,1,15,0.0,0.0,0.1147781444811147,0.5232856618995233,0.3531353135313531,0.0088008800880088,Flowering
NSW Lachlan,2012-01-15,2012,1,15,0.0,0.0006118078923218,0.3692260630162129,0.5157540532272866,0.113184460079535,0.0012236157846436,Flowering
NSW Murrumbidgee,2012-01-15,2012,1,15,0.0,0.0009030704394942,0.4599638771824202,0.3795906080674293,0.1360626128838049,0.0234798314268512,Flowering
QLD Condamine-Balonne,2012-02-15,2012,2,15,0.0004681647940074,0.0018726591760299,0.0257490636704119,0.426498127340824,0.5308988764044944,0.0145131086142322,Maturation
NSW Barwon Darling,2012-02-15,2012,2,15,0.0006683375104427,0.0025062656641604,0.3353383458646616,0.6220551378446115,0.0390977443609022,0.0003341687552213,Maturation
QLD Moonie,2012-02-15,2012,2,15,0.0,0.0,0.0335570469798657,0.3982102908277405,0.5682326621923938,0.0,Maturation
NSW Murray Above,2012-02-15,2012,2,15,0.0,0.0,0.0,0.0743243243243243,0.5945945945945946,0.3310810810810811,Maturation
NSW Lower Darling,2012-02-15,2012,2,15,0.0080723280594123,0.0038747174685179,0.7736519212140781,0.2137552470132386,0.0003228931223764,0.0003228931223764,Maturation
QLD Border Rivers,2012-02-15,2012,2,15,0.0,0.0,0.0139240506329113,0.3848101265822785,0.5924050632911393,0.0088607594936708,Maturation
NSW Border Rivers,2012-02-15,2012,2,15,0.0,0.0,0.0104790419161676,0.1976047904191616,0.7260479041916168,0.0658682634730539,Maturation
NSW Gwydir,2012-02-15,2012,2,15,0.0023255813953488,0.0023255813953488,0.0744186046511627,0.3430232558139535,0.5372093023255814,0.0406976744186046,Maturation
NSW Namoi,2012-02-15,2012,2,15,0.0,0.0006983240223463,0.0384078212290502,0.1941340782122905,0.7339385474860335,0.0328212290502793,Maturation
NSW Macquarie-Castlereagh,2012-02-15,2012,2,15,0.0,0.0,0.0132013201320132,0.4770810414374771,0.4987165383204987,0.011001100110011,Maturation
NSW Lachlan,2012-02-15,2012,2,15,0.0,0.0006118078923218,0.2682777607831141,0.5169776690119302,0.2129091465279902,0.0012236157846436,Maturation
NSW Murrumbidgee,2012-02-15,2012,2,15,0.0,0.0009030704394942,0.4015653220951234,0.3922335942203492,0.1739915713425647,0.0313064419024683,Maturation
QLD Condamine-Balonne,2012-03-15,2012,3,15,0.0004681647940074,0.0,0.0107677902621722,0.5182584269662921,0.4513108614232209,0.0191947565543071,Maturation
NSW Barwon Darling,2012-03-15,2012,3,15,0.002172096908939,0.0023391812865497,0.1527151211361737,0.746031746031746,0.0964076858813701,0.0003341687552213,Maturation
QLD Moonie,2012-03-15,2012,3,15,0.0,0.0,0.0492170022371364,0.6331096196868009,0.3176733780760626,0.0,Maturation
NSW Murray Above,2012-03-15,2012,3,15,0.0,0.0,0.0,0.0,0.3108108108108108,0.6891891891891891,Maturation
NSW Lower Darling,2012-03-15,2012,3,15,0.0080723280594123,0.0009686793671294,0.3693897319987084,0.6206005812076203,0.0006457862447529,0.0003228931223764,Maturation
QLD Border Rivers,2012-03-15,2012,3,15,0.0,0.0,0.0379746835443038,0.5455696202531646,0.4075949367088607,0.0088607594936708,Maturation
NSW Border Rivers,2012-03-15,2012,3,15,0.0,0.0,0.0179640718562874,0.3458083832335329,0.562874251497006,0.0733532934131736,Maturation
NSW Gwydir,2012-03-15,2012,3,15,0.0,0.0,0.0825581395348837,0.3406976744186046,0.5383720930232558,0.0383720930232558,Maturation
NSW Namoi,2012-03-15,2012,3,15,0.0,0.0006983240223463,0.0244413407821229,0.2060055865921787,0.7011173184357542,0.0677374301675977,Maturation
NSW Macquarie-Castlereagh,2012-03-15,2012,3,15,0.0,0.0,0.0073340667400073,0.3348001466813348,0.6134946828016135,0.0443711037770443,Maturation
NSW Lachlan,2012-03-15,2012,3,15,0.0006118078923218,0.0,0.0572040379320893,0.6430100948302233,0.2765371673294585,0.022636892015907,Maturation
NSW Murrumbidgee,2012-03-15,2012,3,15,0.0,0.0,0.0442504515352197,0.5957254665863937,0.2950030102347983,0.0650210716435882,Maturation
QLD Condamine-Balonne,2012-04-15,2012,4,15,0.0,0.0007022471910112,0.0402621722846441,0.7783239700374532,0.1683052434456929,0.0124063670411985,Harvesting
NSW Barwon Darling,2012-04-15,2012,4,15,0.0018379281537176,0.0016708437761069,0.1380116959064327,0.8066833751044278,0.0517961570593149,0.0,Harvesting
QLD Moonie,2012-04-15,2012,4,15,0.0,0.0,0.1565995525727069,0.7695749440715883,0.0738255033557047,0.0,Harvesting
NSW Murray Above,2012-04-15,2012,4,15,0.0,0.0,0.0,0.0,0.1351351351351351,0.8648648648648649,Harvesting
NSW Lower Darling,2012-04-15,2012,4,15,0.0077494349370358,0.0019373587342589,0.1653212786567646,0.8120762027768809,0.0129157248950597,0.0,Harvesting
QLD Border Rivers,2012-04-15,2012,4,15,0.0,0.0,0.1113924050632911,0.6126582278481013,0.2708860759493671,0.0050632911392405,Harvesting
NSW Border Rivers,2012-04-15,2012,4,15,0.0,0.0,0.0883233532934131,0.5254491017964071,0.3532934131736527,0.0329341317365269,Harvesting
NSW Gwydir,2012-04-15,2012,4,15,0.0,0.0,0.1883720930232558,0.5058139534883721,0.3058139534883721,0.0,Harvesting
NSW Namoi,2012-04-15,2012,4,15,0.0,0.0006983240223463,0.0544692737430167,0.4685754189944134,0.4615921787709497,0.0146648044692737,Harvesting
NSW Macquarie-Castlereagh,2012-04-15,2012,4,15,0.0,0.0,0.0194352768610194,0.5276861019435277,0.4158415841584158,0.037037037037037,Harvesting
NSW Lachlan,2012-04-15,2012,4,15,0.0006118078923218,0.0,0.0260018354236769,0.5741817069440196,0.3441419394310187,0.0550627103089629,Harvesting
NSW Murrumbidgee,2012-04-15,2012,4,15,0.0,0.0,0.0171583383503913,0.4340758579169175,0.4662853702588801,0.0824804334738109,Harvesting
NSW Barwon Darling,2012-05-15,2012,5,15,0.0023391812865497,0.0015037593984962,0.1883040935672514,0.7480367585630744,0.0598162071846282,0.0,Harvesting
NSW Murray Above,2012-05-15,2012,5,15,0.0,0.0,0.0,0.0,0.2297297297297297,0.7702702702702703,Harvesting
